Date,Nifty50_USD,SP500,Gold,USBond
2025-10-28,293.9875544031118,6890.89013671875,364.3800048828125,96.08000946044922
2025-10-29,295.31031046378587,6890.58984375,363.0,95.45968627929688
2025-10-30,292.91612360114317,6822.33984375,370.1300048828125,95.32185363769531
2025-10-31,290.2041531995564,6840.2001953125,368.1199951171875,95.36123657226562
2025-11-03,290.2082121394445,6851.97021484375,368.7799987792969,95.3157958984375
2025-11-04,288.51071372093907,6771.5498046875,362.32000732421875,95.434326171875
2025-11-05,288.51071372093907,6796.2900390625,366.510009765625,94.97997283935547
2025-11-06,288.0599841651784,6720.31982421875,366.07000732421875,95.4639663696289
2025-11-07,287.4866281891568,6728.7998046875,368.30999755859375,95.50347137451172
2025-11-10,288.46071913271805,6832.43017578125,378.3800048828125,95.37506103515625
2025-11-11,289.66057106478814,6846.60986328125,379.8699951171875,95.67137908935547
2025-11-12,292.49264950716577,6850.919921875,385.989990234375,95.6911392211914
2025-11-13,292.1095093751886,6737.490234375,382.8699951171875,95.4145736694336
2025-11-14,291.7269556743815,6734.10986328125,375.9599914550781,95.25653839111328
2025-11-17,293.33404131050224,6672.41015625,371.6499938964844,95.36518859863281
2025-11-18,292.320042762392,6617.31982421875,374.3500061035156,95.5232162475586
2025-11-19,294.1914132266742,6642.16015625,374.9599914550781,95.4540786743164
2025-11-20,295.99931989411454,6538.759765625,374.8500061035156,95.68125915527344
2025-11-21,293.9170578329719,6602.990234375,374.2699890136719,95.9973373413086
2025-11-24,289.6166546424448,6705.1201171875,380.20001220703125,96.14547729492188
2025-11-25,290.35827871812734,6765.8798828125,380.0799865722656,96.39241790771484
2025-11-26,293.9441997606021,6812.60986328125,383.1199951171875,96.47144317626953
2025-11-27,294.01826081502566,6812.60986328125,383.1199951171875,96.47144317626953
2025-11-28,293.2133162665818,6849.08984375,387.8800048828125,96.30352783203125
2025-12-01,292.9574756241481,6812.6298828125,389.75,95.78640747070312
2025-12-02,290.4967577966299,6829.3701171875,387.239990234375,95.86565399169922
2025-12-03,288.9992184548179,6849.72021484375,386.8800048828125,96.06378936767578
2025-12-04,288.7169252315035,6857.1201171875,387.1300048828125,95.76658630371094
2025-12-05,291.49040228068924,6870.39990234375,386.44000244140625,95.56846618652344
2025-12-08,288.6494002470574,6846.509765625,385.4200134277344,95.37033081054688
2025-12-09,286.693123022869,6840.509765625,387.3999938964844,95.23163604736328
2025-12-10,286.4645002014325,6886.68017578125,389.04998779296875,95.53873443603516
2025-12-11,288.42505532167115,6901.0,393.239990234375,95.54864501953125
2025-12-12,288.5992675517372,6827.41015625,395.44000244140625,95.29108428955078
2025-12-15,287.34998710001736,6816.509765625,395.79998779296875,95.37033081054688
2025-12-16,284.87532901731424,6800.259765625,395.8900146484375,95.63780975341797
2025-12-17,283.87975291032,6721.43017578125,399.2900085449219,95.61798858642578
2025-12-18,285.5269924892226,6774.759765625,398.57000732421875,95.86565399169922
2025-12-19,287.6978639405823,6834.5,399.0199890136719,95.64998626708984
2025-12-22,292.2005189214862,6878.490234375,408.2300109863281,95.55059814453125
2025-12-23,292.14298975134193,6909.7900390625,413.6400146484375,95.5108413696289
2025-12-24,292.06473008518,6932.0498046875,411.92999267578125,95.75930786132812
2025-12-26,289.01880713045097,6929.93994140625,416.739990234375,95.8487548828125
2025-12-29,288.7932960685083,6905.740234375,398.6000061035156,95.98790740966797
2025-12-30,288.53002412806586,6896.240234375,398.8900146484375,95.88851165771484
2025-12-31,291.07467754183466,6845.5,396.30999755859375,95.57048034667969
2026-01-02,292.6633511671048,6858.47021484375,398.2799987792969,95.490966796875
2026-01-05,291.64731273794445,6902.0498046875,408.760009765625,95.77919006347656
2026-01-06,290.12333318113946,6944.81982421875,413.17999267578125,95.7096176147461
2026-01-07,289.9177199739623,6920.93017578125,409.2300109863281,95.88851165771484
2026-01-08,287.9543936359059,6921.4599609375,411.489990234375,95.60029602050781
2026-01-09,285.67026991752687,6966.27978515625,414.4700012207031,95.7096176147461
2026-01-12,285.8088787463497,6977.27001953125,422.2300109863281,95.5903549194336
2026-01-13,285.4935149548332,6963.740234375,421.6300048828125,95.7096176147461
2026-01-14,284.3109109390148,6926.60009765625,425.94000244140625,95.90839385986328
2026-01-15,284.3109109390148,6944.47021484375,423.3299865722656,95.7096176147461
2026-01-16,284.35030829434555,6940.009765625,421.2900085449219,95.34188842773438
2026-01-19,282.0830744485445,6940.009765625,421.2900085449219,95.34188842773438
2026-01-20,277.5715086023667,6796.85986328125,437.2300109863281,94.96421813964844
2026-01-21,276.0968129553948,6875.6201171875,443.6000061035156,95.21268463134766
2026-01-22,276.2809255767143,6913.35009765625,451.7900085449219,95.20275115966797
2026-01-23,273.5814385942721,6915.60986328125,458.0,95.36175537109375
2026-01-26,273.5814385942721,6950.22998046875,464.70001220703125,95.50090026855469
2026-01-27,274.50169407435425,6978.60009765625,476.1000061035156,95.39158630371094
2026-01-28,276.8661530521478,6978.02978515625,494.55999755859375,95.31207275390625
2026-01-29,276.1699141874666,6969.009765625,495.8999938964844,95.41145324707031
2026-01-30,275.878477181741,6939.02978515625,444.95001220703125,95.3518295288086
2026-02-02,273.63095487134785,6976.43994140625,427.1300048828125,95.16436767578125
2026-02-03,285.08372039428605,6917.81005859375,454.2900085449219,95.25410461425781
2026-02-04,285.06054062172257,6882.72021484375,453.9700012207031,95.23416900634766
2026-02-05,284.52483529819693,6798.39990234375,441.8800048828125,95.79254913330078
2026-02-06,284.4904736469568,6932.2998046875,455.4599914550781,95.79254913330078
2026-02-09,285.54887527319124,6964.81982421875,467.0299987792969,95.81248474121094
2026-02-10,285.5577066689874,6941.81005859375,462.3999938964844,96.23127746582031
2026-02-11,286.50460060890026,6941.47021484375,467.6300048828125,95.96205139160156
2026-02-12,284.42166097279807,6832.759765625,451.3900146484375,96.55035400390625
2026-02-13,281.24940233781155,6836.169921875,462.6199951171875,96.92925262451172
2026-02-16,283.56420922038507,6836.169921875,462.6199951171875,96.92925262451172
2026-02-17,283.372450828041,6843.22021484375,448.20001220703125,96.91928100585938
2026-02-18,284.89940251160135,6881.31005859375,458.2799987792969,96.71986389160156
2026-02-19,280.3543075467674,6861.89013671875,459.55999755859375,96.80960083007812
2026-02-20,280.87589151339836,6909.509765625,468.6199951171875,96.80960083007812
2026-02-23,283.4119190693825,6837.75,481.2799987792969,97.1585922241211
2026-02-24,279.3300537535581,6890.06982421875,474.6099853515625,97.1386489868164
2026-02-25,280.2800348147037,6946.1298828125,473.4200134277344,97.05887603759766
2026-02-26,280.33283626072665,6908.85986328125,477.4800109863281,97.31813049316406
2026-02-27,276.66596616077,6878.8798828125,483.75,97.70700073242188
