Date,Nifty50,SP500,Gold,USBond,USDINR,US10Y,VIX
2009-10-05,5003.2001953125,1040.4599609375,99.81999969482422,61.52302169799805,47.40800094604492,3.2239999771118164,26.84000015258789
2009-10-06,5027.39990234375,1054.719970703125,102.27999877929688,60.91411590576172,46.790000915527344,3.247999906539917,25.700000762939453
2009-10-07,4985.75,1057.5799560546875,102.36000061035156,61.62868881225586,46.597999572753906,3.174999952316284,24.68000030517578
2009-10-08,5002.25,1065.47998046875,103.63999938964844,60.982460021972656,46.21799850463867,3.255000114440918,24.18000030517578
2009-10-09,4945.2001953125,1071.489990234375,102.83999633789062,59.58455276489258,46.45800018310547,3.384000062942505,23.1200008392334
2009-10-12,5054.25,1076.18994140625,103.55999755859375,59.67768859863281,46.3380012512207,3.380000114440918,23.010000228881836
2009-10-13,5054.25,1073.18994140625,104.26000213623047,59.98838806152344,46.28300094604492,3.312000036239624,22.989999771118164
2009-10-14,5118.2001953125,1092.02001953125,104.18000030517578,59.09992599487305,46.018001556396484,3.4230000972747803,22.860000610351562
2009-10-15,5108.85009765625,1096.56005859375,102.86000061035156,58.826507568359375,45.95000076293945,3.4700000286102295,21.719999313354492
2009-10-16,5142.14990234375,1087.6800537109375,103.18000030517578,59.304931640625,46.20000076293945,3.4170000553131104,21.43000030517578
2009-10-19,5142.14990234375,1097.9100341796875,104.2300033569336,59.77094268798828,45.95000076293945,3.3949999809265137,21.489999771118164
2009-10-20,5114.4501953125,1091.06005859375,103.41999816894531,60.09404373168945,46.257999420166016,3.3369998931884766,20.899999618530273
2009-10-21,5063.60009765625,1081.4000244140625,103.75,59.733638763427734,46.400001525878906,3.4110000133514404,22.219999313354492
2009-10-22,4988.60009765625,1092.9100341796875,103.91999816894531,59.44160079956055,46.54999923706055,3.4210000038146973,20.690000534057617
2009-10-23,4997.0498046875,1079.5999755859375,103.48999786376953,58.994293212890625,46.428001403808594,3.4749999046325684,22.270000457763672
2009-10-26,4970.89990234375,1066.949951171875,101.86000061035156,58.230045318603516,46.54999923706055,3.553999900817871,24.309999465942383
2009-10-27,4846.7001953125,1063.4100341796875,101.8499984741211,59.02531433105469,46.9379997253418,3.4619998931884766,24.829999923706055
2009-10-28,4826.14990234375,1042.6300048828125,100.7300033569336,59.304931640625,47.178001403808594,3.4110000133514404,27.90999984741211
2009-10-29,4750.5498046875,1066.1099853515625,102.69000244140625,58.65874099731445,47.178001403808594,3.500999927520752,24.760000228881836
2009-10-30,4711.7001953125,1036.18994140625,102.52999877929688,59.509910583496094,46.917999267578125,3.3919999599456787,30.690000534057617
2009-11-02,4711.7001953125,1042.8800048828125,103.94999694824219,59.246971130371094,46.79999923706055,3.421999931335449,29.780000686645508
2009-11-03,4563.89990234375,1045.4100341796875,106.45999908447266,58.6547737121582,47.25,3.4730000495910645,28.809999465942383
2009-11-04,4710.7998046875,1046.5,107.0999984741211,58.11874008178711,46.79999923706055,3.5460000038146973,27.719999313354492
2009-11-05,4765.5498046875,1066.6300048828125,106.9800033569336,58.11874008178711,46.9379997253418,3.5329999923706055,25.43000030517578
2009-11-06,4796.14990234375,1069.300048828125,107.43000030517578,58.17484664916992,46.7400016784668,3.503000020980835,24.190000534057617
